IndID,polycode,value,label
Fuel_Poverty,E01012618,8.7,LSOA: E01012618<br/>59 households in this LSOA are fuel poor<br/>which is 8.7% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01012619,18.2,LSOA: E01012619<br/>105 households in this LSOA are fuel poor<br/>which is 18.2% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01012620,10,LSOA: E01012620<br/>67 households in this LSOA are fuel poor<br/>which is 10% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01012621,10.7,LSOA: E01012621<br/>70 households in this LSOA are fuel poor<br/>which is 10.7% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01012622,12.9,LSOA: E01012622<br/>106 households in this LSOA are fuel poor<br/>which is 12.9% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01012623,11.4,LSOA: E01012623<br/>76 households in this LSOA are fuel poor<br/>which is 11.4% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01012624,10.7,LSOA: E01012624<br/>80 households in this LSOA are fuel poor<br/>which is 10.7% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01012625,13.3,LSOA: E01012625<br/>108 households in this LSOA are fuel poor<br/>which is 13.3% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01012628,11.7,LSOA: E01012628<br/>61 households in this LSOA are fuel poor<br/>which is 11.7% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01012629,9.4,LSOA: E01012629<br/>48 households in this LSOA are fuel poor<br/>which is 9.4% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01012630,27.1,LSOA: E01012630<br/>171 households in this LSOA are fuel poor<br/>which is 27.1% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01012631,11.8,LSOA: E01012631<br/>71 households in this LSOA are fuel poor<br/>which is 11.8% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01012632,18.6,LSOA: E01012632<br/>157 households in this LSOA are fuel poor<br/>which is 18.6% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01012633,11.4,LSOA: E01012633<br/>87 households in this LSOA are fuel poor<br/>which is 11.4% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01012634,10.8,LSOA: E01012634<br/>67 households in this LSOA are fuel poor<br/>which is 10.8% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01012635,15.7,LSOA: E01012635<br/>98 households in this LSOA are fuel poor<br/>which is 15.7% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01012636,10.6,LSOA: E01012636<br/>75 households in this LSOA are fuel poor<br/>which is 10.6% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01012637,17.1,LSOA: E01012637<br/>114 households in this LSOA are fuel poor<br/>which is 17.1% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01012638,13.9,LSOA: E01012638<br/>102 households in this LSOA are fuel poor<br/>which is 13.9% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01012639,19.8,LSOA: E01012639<br/>149 households in this LSOA are fuel poor<br/>which is 19.8% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01012640,15.9,LSOA: E01012640<br/>121 households in this LSOA are fuel poor<br/>which is 15.9% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01012641,17.4,LSOA: E01012641<br/>100 households in this LSOA are fuel poor<br/>which is 17.4% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01012642,26.6,LSOA: E01012642<br/>135 households in this LSOA are fuel poor<br/>which is 26.6% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01012643,18.7,LSOA: E01012643<br/>122 households in this LSOA are fuel poor<br/>which is 18.7% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01012644,28.2,LSOA: E01012644<br/>195 households in this LSOA are fuel poor<br/>which is 28.2% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01012645,23.1,LSOA: E01012645<br/>140 households in this LSOA are fuel poor<br/>which is 23.1% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01012646,14.7,LSOA: E01012646<br/>115 households in this LSOA are fuel poor<br/>which is 14.7% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01012647,12.5,LSOA: E01012647<br/>84 households in this LSOA are fuel poor<br/>which is 12.5% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01012648,16.2,LSOA: E01012648<br/>90 households in this LSOA are fuel poor<br/>which is 16.2% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01012649,13.7,LSOA: E01012649<br/>91 households in this LSOA are fuel poor<br/>which is 13.7% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01012650,15.2,LSOA: E01012650<br/>95 households in this LSOA are fuel poor<br/>which is 15.2% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01012651,11.4,LSOA: E01012651<br/>82 households in this LSOA are fuel poor<br/>which is 11.4% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01012652,9.2,LSOA: E01012652<br/>63 households in this LSOA are fuel poor<br/>which is 9.2% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01012653,13.1,LSOA: E01012653<br/>79 households in this LSOA are fuel poor<br/>which is 13.1% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01012654,15.5,LSOA: E01012654<br/>123 households in this LSOA are fuel poor<br/>which is 15.5% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01012655,13.8,LSOA: E01012655<br/>126 households in this LSOA are fuel poor<br/>which is 13.8% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01012656,24.5,LSOA: E01012656<br/>161 households in this LSOA are fuel poor<br/>which is 24.5% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01012657,29,LSOA: E01012657<br/>217 households in this LSOA are fuel poor<br/>which is 29% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01012658,13.1,LSOA: E01012658<br/>104 households in this LSOA are fuel poor<br/>which is 13.1% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01012659,9.6,LSOA: E01012659<br/>59 households in this LSOA are fuel poor<br/>which is 9.6% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01012660,8.8,LSOA: E01012660<br/>43 households in this LSOA are fuel poor<br/>which is 8.8% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01012661,11.4,LSOA: E01012661<br/>82 households in this LSOA are fuel poor<br/>which is 11.4% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024855,12.5,LSOA: E01024855<br/>102 households in this LSOA are fuel poor<br/>which is 12.5% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024856,19.1,LSOA: E01024856<br/>121 households in this LSOA are fuel poor<br/>which is 19.1% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024857,12.8,LSOA: E01024857<br/>85 households in this LSOA are fuel poor<br/>which is 12.8% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024858,20.9,LSOA: E01024858<br/>140 households in this LSOA are fuel poor<br/>which is 20.9% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024859,10.8,LSOA: E01024859<br/>78 households in this LSOA are fuel poor<br/>which is 10.8% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024860,10.8,LSOA: E01024860<br/>60 households in this LSOA are fuel poor<br/>which is 10.8% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024861,8.3,LSOA: E01024861<br/>46 households in this LSOA are fuel poor<br/>which is 8.3% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024862,9.4,LSOA: E01024862<br/>65 households in this LSOA are fuel poor<br/>which is 9.4% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024863,14.4,LSOA: E01024863<br/>93 households in this LSOA are fuel poor<br/>which is 14.4% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024864,13,LSOA: E01024864<br/>101 households in this LSOA are fuel poor<br/>which is 13% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024865,10.4,LSOA: E01024865<br/>84 households in this LSOA are fuel poor<br/>which is 10.4% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024866,9.1,LSOA: E01024866<br/>81 households in this LSOA are fuel poor<br/>which is 9.1% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024867,9.4,LSOA: E01024867<br/>59 households in this LSOA are fuel poor<br/>which is 9.4% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024868,9.1,LSOA: E01024868<br/>50 households in this LSOA are fuel poor<br/>which is 9.1% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024869,9.5,LSOA: E01024869<br/>64 households in this LSOA are fuel poor<br/>which is 9.5% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024870,13,LSOA: E01024870<br/>70 households in this LSOA are fuel poor<br/>which is 13% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024871,11,LSOA: E01024871<br/>60 households in this LSOA are fuel poor<br/>which is 11% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024872,16.8,LSOA: E01024872<br/>116 households in this LSOA are fuel poor<br/>which is 16.8% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024873,11.4,LSOA: E01024873<br/>73 households in this LSOA are fuel poor<br/>which is 11.4% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024874,10.7,LSOA: E01024874<br/>49 households in this LSOA are fuel poor<br/>which is 10.7% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024875,31.6,LSOA: E01024875<br/>136 households in this LSOA are fuel poor<br/>which is 31.6% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024876,34.3,LSOA: E01024876<br/>163 households in this LSOA are fuel poor<br/>which is 34.3% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024877,28.5,LSOA: E01024877<br/>160 households in this LSOA are fuel poor<br/>which is 28.5% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024878,35,LSOA: E01024878<br/>158 households in this LSOA are fuel poor<br/>which is 35% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024879,10.3,LSOA: E01024879<br/>62 households in this LSOA are fuel poor<br/>which is 10.3% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024880,11.2,LSOA: E01024880<br/>74 households in this LSOA are fuel poor<br/>which is 11.2% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024881,13,LSOA: E01024881<br/>85 households in this LSOA are fuel poor<br/>which is 13% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024882,12.8,LSOA: E01024882<br/>96 households in this LSOA are fuel poor<br/>which is 12.8% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024883,13,LSOA: E01024883<br/>89 households in this LSOA are fuel poor<br/>which is 13% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024884,10.9,LSOA: E01024884<br/>79 households in this LSOA are fuel poor<br/>which is 10.9% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024885,14,LSOA: E01024885<br/>126 households in this LSOA are fuel poor<br/>which is 14% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024886,11.7,LSOA: E01024886<br/>78 households in this LSOA are fuel poor<br/>which is 11.7% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024887,11.6,LSOA: E01024887<br/>73 households in this LSOA are fuel poor<br/>which is 11.6% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024888,9.3,LSOA: E01024888<br/>70 households in this LSOA are fuel poor<br/>which is 9.3% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024889,11,LSOA: E01024889<br/>72 households in this LSOA are fuel poor<br/>which is 11% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024890,14.3,LSOA: E01024890<br/>96 households in this LSOA are fuel poor<br/>which is 14.3% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024891,14.2,LSOA: E01024891<br/>96 households in this LSOA are fuel poor<br/>which is 14.2% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024892,13.4,LSOA: E01024892<br/>88 households in this LSOA are fuel poor<br/>which is 13.4% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024893,14.6,LSOA: E01024893<br/>100 households in this LSOA are fuel poor<br/>which is 14.6% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024894,10.1,LSOA: E01024894<br/>56 households in this LSOA are fuel poor<br/>which is 10.1% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024895,21.1,LSOA: E01024895<br/>130 households in this LSOA are fuel poor<br/>which is 21.1% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024896,11.7,LSOA: E01024896<br/>71 households in this LSOA are fuel poor<br/>which is 11.7% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024897,14.1,LSOA: E01024897<br/>80 households in this LSOA are fuel poor<br/>which is 14.1% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024898,15.4,LSOA: E01024898<br/>115 households in this LSOA are fuel poor<br/>which is 15.4% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024899,15.1,LSOA: E01024899<br/>107 households in this LSOA are fuel poor<br/>which is 15.1% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024900,18.6,LSOA: E01024900<br/>133 households in this LSOA are fuel poor<br/>which is 18.6% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024901,5.8,LSOA: E01024901<br/>46 households in this LSOA are fuel poor<br/>which is 5.8% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024902,11.1,LSOA: E01024902<br/>81 households in this LSOA are fuel poor<br/>which is 11.1% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024903,14.6,LSOA: E01024903<br/>74 households in this LSOA are fuel poor<br/>which is 14.6% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024904,15.3,LSOA: E01024904<br/>116 households in this LSOA are fuel poor<br/>which is 15.3% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024905,11.4,LSOA: E01024905<br/>60 households in this LSOA are fuel poor<br/>which is 11.4% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024906,19,LSOA: E01024906<br/>160 households in this LSOA are fuel poor<br/>which is 19% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024907,16.1,LSOA: E01024907<br/>98 households in this LSOA are fuel poor<br/>which is 16.1% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024908,18.9,LSOA: E01024908<br/>111 households in this LSOA are fuel poor<br/>which is 18.9% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024909,13.2,LSOA: E01024909<br/>97 households in this LSOA are fuel poor<br/>which is 13.2% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024910,16.2,LSOA: E01024910<br/>108 households in this LSOA are fuel poor<br/>which is 16.2% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024911,11.3,LSOA: E01024911<br/>95 households in this LSOA are fuel poor<br/>which is 11.3% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024912,6.3,LSOA: E01024912<br/>39 households in this LSOA are fuel poor<br/>which is 6.3% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024913,4.9,LSOA: E01024913<br/>26 households in this LSOA are fuel poor<br/>which is 4.9% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01024914,8,LSOA: E01024914<br/>52 households in this LSOA are fuel poor<br/>which is 8% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01025032,12,LSOA: E01025032<br/>78 households in this LSOA are fuel poor<br/>which is 12% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01025033,6.7,LSOA: E01025033<br/>57 households in this LSOA are fuel poor<br/>which is 6.7% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01025034,12.3,LSOA: E01025034<br/>93 households in this LSOA are fuel poor<br/>which is 12.3% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01025035,9.3,LSOA: E01025035<br/>63 households in this LSOA are fuel poor<br/>which is 9.3% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01025036,14.5,LSOA: E01025036<br/>118 households in this LSOA are fuel poor<br/>which is 14.5% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01025037,13.4,LSOA: E01025037<br/>88 households in this LSOA are fuel poor<br/>which is 13.4% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01025038,10.5,LSOA: E01025038<br/>66 households in this LSOA are fuel poor<br/>which is 10.5% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01025039,6.4,LSOA: E01025039<br/>33 households in this LSOA are fuel poor<br/>which is 6.4% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01025040,10.9,LSOA: E01025040<br/>71 households in this LSOA are fuel poor<br/>which is 10.9% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01025041,20.6,LSOA: E01025041<br/>142 households in this LSOA are fuel poor<br/>which is 20.6% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01025042,33,LSOA: E01025042<br/>216 households in this LSOA are fuel poor<br/>which is 33% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01025044,17.6,LSOA: E01025044<br/>92 households in this LSOA are fuel poor<br/>which is 17.6% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01025045,15.1,LSOA: E01025045<br/>81 households in this LSOA are fuel poor<br/>which is 15.1% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01025046,12.9,LSOA: E01025046<br/>85 households in this LSOA are fuel poor<br/>which is 12.9% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01025048,8.2,LSOA: E01025048<br/>59 households in this LSOA are fuel poor<br/>which is 8.2% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01025049,13.3,LSOA: E01025049<br/>109 households in this LSOA are fuel poor<br/>which is 13.3% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01025050,10.6,LSOA: E01025050<br/>71 households in this LSOA are fuel poor<br/>which is 10.6% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01025051,11.1,LSOA: E01025051<br/>70 households in this LSOA are fuel poor<br/>which is 11.1% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01025052,8.7,LSOA: E01025052<br/>58 households in this LSOA are fuel poor<br/>which is 8.7% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01025053,10.3,LSOA: E01025053<br/>69 households in this LSOA are fuel poor<br/>which is 10.3% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01025054,10.4,LSOA: E01025054<br/>83 households in this LSOA are fuel poor<br/>which is 10.4% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01025055,13.1,LSOA: E01025055<br/>97 households in this LSOA are fuel poor<br/>which is 13.1% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01025056,9.1,LSOA: E01025056<br/>58 households in this LSOA are fuel poor<br/>which is 9.1% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01025057,10.4,LSOA: E01025057<br/>76 households in this LSOA are fuel poor<br/>which is 10.4% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01025058,11.7,LSOA: E01025058<br/>80 households in this LSOA are fuel poor<br/>which is 11.7% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01025059,11.8,LSOA: E01025059<br/>83 households in this LSOA are fuel poor<br/>which is 11.8% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01025060,14.6,LSOA: E01025060<br/>92 households in this LSOA are fuel poor<br/>which is 14.6% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01025061,11.4,LSOA: E01025061<br/>81 households in this LSOA are fuel poor<br/>which is 11.4% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01025062,16.2,LSOA: E01025062<br/>122 households in this LSOA are fuel poor<br/>which is 16.2% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01025063,9.2,LSOA: E01025063<br/>67 households in this LSOA are fuel poor<br/>which is 9.2% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01025064,8.6,LSOA: E01025064<br/>62 households in this LSOA are fuel poor<br/>which is 8.6% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01025065,11,LSOA: E01025065<br/>88 households in this LSOA are fuel poor<br/>which is 11% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01025066,11,LSOA: E01025066<br/>74 households in this LSOA are fuel poor<br/>which is 11% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01025067,15.6,LSOA: E01025067<br/>115 households in this LSOA are fuel poor<br/>which is 15.6% of all households<br/>(England average = 10.3%)
Fuel_Poverty,E01025068,15.2,LSOA: E01025068<br/>118 households in this LSOA are fuel poor<br/>which is 15.2% of all households<br/>(England average = 10.3%)
