IndID,polycode,value,label
Excess_Reception,E02005215,25.0521920668,MSOA: E02005215<br/>Prevalence of excess weight in Reception = 25.1%<br/>Similar to England (= 22.2%)
Excess_Reception,E02005216,22.7272727272,MSOA: E02005216<br/>Prevalence of excess weight in Reception = 22.7%<br/>Similar to England (= 22.2%)
Excess_Reception,E02005217,23.6708860759,MSOA: E02005217<br/>Prevalence of excess weight in Reception = 23.7%<br/>Similar to England (= 22.2%)
Excess_Reception,E02005218,26.7123287671,MSOA: E02005218<br/>Prevalence of excess weight in Reception = 26.7%<br/>Similar to England (= 22.2%)
Excess_Reception,E02005219,23.2283464566,MSOA: E02005219<br/>Prevalence of excess weight in Reception = 23.2%<br/>Similar to England (= 22.2%)
Excess_Reception,E02005220,20,MSOA: E02005220<br/>Prevalence of excess weight in Reception = 20%<br/>Similar to England (= 22.2%)
Excess_Reception,E02005240,25.7777777777,MSOA: E02005240<br/>Prevalence of excess weight in Reception = 25.8%<br/>Similar to England (= 22.2%)
Excess_Reception,E02005241,26.2032085561,MSOA: E02005241<br/>Prevalence of excess weight in Reception = 26.2%<br/>Similar to England (= 22.2%)
Excess_Reception,E02005242,22.5641025641,MSOA: E02005242<br/>Prevalence of excess weight in Reception = 22.6%<br/>Similar to England (= 22.2%)
Excess_Reception,E02005243,22.5806451612,MSOA: E02005243<br/>Prevalence of excess weight in Reception = 22.6%<br/>Similar to England (= 22.2%)
Excess_Reception,E02005244,23.4817813765,MSOA: E02005244<br/>Prevalence of excess weight in Reception = 23.5%<br/>Similar to England (= 22.2%)
Excess_Reception,E02005245,21.4592274678,MSOA: E02005245<br/>Prevalence of excess weight in Reception = 21.5%<br/>Similar to England (= 22.2%)
Excess_Reception,E02005246,24.4444444444,MSOA: E02005246<br/>Prevalence of excess weight in Reception = 24.4%<br/>Similar to England (= 22.2%)
Excess_Reception,E02005247,19.2857142857,MSOA: E02005247<br/>Prevalence of excess weight in Reception = 19.3%<br/>Similar to England (= 22.2%)
Excess_Reception,E02005248,24.7787610619,MSOA: E02005248<br/>Prevalence of excess weight in Reception = 24.8%<br/>Similar to England (= 22.2%)
Excess_Reception,E02005249,22.1052631578,MSOA: E02005249<br/>Prevalence of excess weight in Reception = 22.1%<br/>Similar to England (= 22.2%)
Excess_Reception,E02005250,23.2608695652,MSOA: E02005250<br/>Prevalence of excess weight in Reception = 23.3%<br/>Similar to England (= 22.2%)
Excess_Reception,E02005251,19.6551724137,MSOA: E02005251<br/>Prevalence of excess weight in Reception = 19.7%<br/>Similar to England (= 22.2%)
Excess_Reception,E02005252,19.3396226415,MSOA: E02005252<br/>Prevalence of excess weight in Reception = 19.3%<br/>Similar to England (= 22.2%)
Excess_Reception,E02005270,22.5165562913,MSOA: E02005270<br/>Prevalence of excess weight in Reception = 22.5%<br/>Similar to England (= 22.2%)
Excess_Reception,E02005271,26.2096774193,MSOA: E02005271<br/>Prevalence of excess weight in Reception = 26.2%<br/>Similar to England (= 22.2%)
Excess_Reception,E02005272,29.389312977,MSOA: E02005272<br/>Prevalence of excess weight in Reception = 29.4%<br/>Worse than England (= 22.2%)
Excess_Reception,E02005273,19.4244604316,MSOA: E02005273<br/>Prevalence of excess weight in Reception = 19.4%<br/>Similar to England (= 22.2%)
Excess_Reception,E02005274,17.7514792899,MSOA: E02005274<br/>Prevalence of excess weight in Reception = 17.8%<br/>Similar to England (= 22.2%)
Excess_Reception,E02005275,17.7777777777,MSOA: E02005275<br/>Prevalence of excess weight in Reception = 17.8%<br/>Similar to England (= 22.2%)
Excess_Reception,E02005276,18.2879377431,MSOA: E02005276<br/>Prevalence of excess weight in Reception = 18.3%<br/>Similar to England (= 22.2%)
Excess_Reception,E02005277,14.0186915887,MSOA: E02005277<br/>Prevalence of excess weight in Reception = 14%<br/>Better than England (= 22.2%)
Excess_Reception,E02005278,15.93625498,MSOA: E02005278<br/>Prevalence of excess weight in Reception = 15.9%<br/>Better than England (= 22.2%)
Excess_Reception,E02005279,24.3107769423,MSOA: E02005279<br/>Prevalence of excess weight in Reception = 24.3%<br/>Similar to England (= 22.2%)
Excess_Reception,E02005280,25.0564334085,MSOA: E02005280<br/>Prevalence of excess weight in Reception = 25.1%<br/>Similar to England (= 22.2%)
Excess_Reception,E02005281,26.5714285714,MSOA: E02005281<br/>Prevalence of excess weight in Reception = 26.6%<br/>Worse than England (= 22.2%)
Excess_Reception,E02005284,19.3717277486,MSOA: E02005284<br/>Prevalence of excess weight in Reception = 19.4%<br/>Similar to England (= 22.2%)
Excess_Reception,E02005285,16.5829145728,MSOA: E02005285<br/>Prevalence of excess weight in Reception = 16.6%<br/>Similar to England (= 22.2%)
Excess_Reception,E02005286,21.9251336898,MSOA: E02005286<br/>Prevalence of excess weight in Reception = 21.9%<br/>Similar to England (= 22.2%)
Excess_Reception,E02006884,21.2903225806,MSOA: E02006884<br/>Prevalence of excess weight in Reception = 21.3%<br/>Similar to England (= 22.2%)
Obese_Reception,E02002615,9.5127610208,MSOA: E02002615<br/>Prevalence of obesity in Reception = 9.5%<br/>Similar to England (= 9.3%)
Obese_Reception,E02002616,7.6233183856,MSOA: E02002616<br/>Prevalence of obesity in Reception = 7.6%<br/>Similar to England (= 9.3%)
Obese_Reception,E02002617,10.1923076923,MSOA: E02002617<br/>Prevalence of obesity in Reception = 10.2%<br/>Similar to England (= 9.3%)
Obese_Reception,E02002618,9.1133004926,MSOA: E02002618<br/>Prevalence of obesity in Reception = 9.1%<br/>Similar to England (= 9.3%)
Obese_Reception,E02002619,9.8253275109,MSOA: E02002619<br/>Prevalence of obesity in Reception = 9.8%<br/>Similar to England (= 9.3%)
Obese_Reception,E02002620,10.4519774011,MSOA: E02002620<br/>Prevalence of obesity in Reception = 10.5%<br/>Similar to England (= 9.3%)
Obese_Reception,E02002621,10.2908277404,MSOA: E02002621<br/>Prevalence of obesity in Reception = 10.3%<br/>Similar to England (= 9.3%)
Obese_Reception,E02002622,8.8235294117,MSOA: E02002622<br/>Prevalence of obesity in Reception = 8.8%<br/>Similar to England (= 9.3%)
Obese_Reception,E02002623,12.6789366053,MSOA: E02002623<br/>Prevalence of obesity in Reception = 12.7%<br/>Worse than England (= 9.3%)
Obese_Reception,E02002624,8.2474226804,MSOA: E02002624<br/>Prevalence of obesity in Reception = 8.2%<br/>Similar to England (= 9.3%)
Obese_Reception,E02002625,12.808988764,MSOA: E02002625<br/>Prevalence of obesity in Reception = 12.8%<br/>Worse than England (= 9.3%)
Obese_Reception,E02002626,7.9847908745,MSOA: E02002626<br/>Prevalence of obesity in Reception = 8%<br/>Similar to England (= 9.3%)
Obese_Reception,E02002627,9.1772151898,MSOA: E02002627<br/>Prevalence of obesity in Reception = 9.2%<br/>Similar to England (= 9.3%)
Obese_Reception,E02002628,11.1111111111,MSOA: E02002628<br/>Prevalence of obesity in Reception = 11.1%<br/>Similar to England (= 9.3%)
Obese_Reception,E02002629,8.5714285714,MSOA: E02002629<br/>Prevalence of obesity in Reception = 8.6%<br/>Similar to England (= 9.3%)
Obese_Reception,E02002630,9.0517241379,MSOA: E02002630<br/>Prevalence of obesity in Reception = 9.1%<br/>Similar to England (= 9.3%)
Obese_Reception,E02002631,5.5147058823,MSOA: E02002631<br/>Prevalence of obesity in Reception = 5.5%<br/>Better than England (= 9.3%)
Obese_Reception,E02002632,6.0773480662,MSOA: E02002632<br/>Prevalence of obesity in Reception = 6.1%<br/>Similar to England (= 9.3%)
Obese_Reception,E02005176,8.6666666666,MSOA: E02005176<br/>Prevalence of obesity in Reception = 8.7%<br/>Similar to England (= 9.3%)
Obese_Reception,E02005177,10.8527131782,MSOA: E02005177<br/>Prevalence of obesity in Reception = 10.9%<br/>Similar to England (= 9.3%)
Obese_Reception,E02005178,11.9429590017,MSOA: E02005178<br/>Prevalence of obesity in Reception = 11.9%<br/>Worse than England (= 9.3%)
Obese_Reception,E02005179,11.0192837465,MSOA: E02005179<br/>Prevalence of obesity in Reception = 11%<br/>Similar to England (= 9.3%)
Obese_Reception,E02005180,9.2783505154,MSOA: E02005180<br/>Prevalence of obesity in Reception = 9.3%<br/>Similar to England (= 9.3%)
Obese_Reception,E02005181,10.2766798418,MSOA: E02005181<br/>Prevalence of obesity in Reception = 10.3%<br/>Similar to England (= 9.3%)
Obese_Reception,E02005182,16.9960474308,MSOA: E02005182<br/>Prevalence of obesity in Reception = 17%<br/>Worse than England (= 9.3%)
Obese_Reception,E02005183,12.2994652406,MSOA: E02005183<br/>Prevalence of obesity in Reception = 12.3%<br/>Similar to England (= 9.3%)
Obese_Reception,E02005184,6.8702290076,MSOA: E02005184<br/>Prevalence of obesity in Reception = 6.9%<br/>Similar to England (= 9.3%)
Obese_Reception,E02005185,12.1348314606,MSOA: E02005185<br/>Prevalence of obesity in Reception = 12.1%<br/>Worse than England (= 9.3%)
Obese_Reception,E02005186,12.0879120879,MSOA: E02005186<br/>Prevalence of obesity in Reception = 12.1%<br/>Similar to England (= 9.3%)
Obese_Reception,E02006881,10.5978260869,MSOA: E02006881<br/>Prevalence of obesity in Reception = 10.6%<br/>Similar to England (= 9.3%)
Obese_Reception,E02005212,11.7333333333,MSOA: E02005212<br/>Prevalence of obesity in Reception = 11.7%<br/>Similar to England (= 9.3%)
Obese_Reception,E02005213,10.4925053533,MSOA: E02005213<br/>Prevalence of obesity in Reception = 10.5%<br/>Similar to England (= 9.3%)
Obese_Reception,E02005214,12.1951219512,MSOA: E02005214<br/>Prevalence of obesity in Reception = 12.2%<br/>Similar to England (= 9.3%)
Obese_Reception,E02005215,10.2296450939,MSOA: E02005215<br/>Prevalence of obesity in Reception = 10.2%<br/>Similar to England (= 9.3%)
Obese_Reception,E02005216,9.0909090909,MSOA: E02005216<br/>Prevalence of obesity in Reception = 9.1%<br/>Similar to England (= 9.3%)
Obese_Reception,E02005217,12.2784810126,MSOA: E02005217<br/>Prevalence of obesity in Reception = 12.3%<br/>Worse than England (= 9.3%)
Obese_Reception,E02005218,12.3287671232,MSOA: E02005218<br/>Prevalence of obesity in Reception = 12.3%<br/>Similar to England (= 9.3%)
Obese_Reception,E02005219,12.2047244094,MSOA: E02005219<br/>Prevalence of obesity in Reception = 12.2%<br/>Similar to England (= 9.3%)
Obese_Reception,E02005220,9.2857142857,MSOA: E02005220<br/>Prevalence of obesity in Reception = 9.3%<br/>Similar to England (= 9.3%)
Obese_Reception,E02005240,11.1111111111,MSOA: E02005240<br/>Prevalence of obesity in Reception = 11.1%<br/>Similar to England (= 9.3%)
Obese_Reception,E02005241,10.1604278074,MSOA: E02005241<br/>Prevalence of obesity in Reception = 10.2%<br/>Similar to England (= 9.3%)
Obese_Reception,E02005242,7.6923076923,MSOA: E02005242<br/>Prevalence of obesity in Reception = 7.7%<br/>Similar to England (= 9.3%)
Obese_Reception,E02005243,8.064516129,MSOA: E02005243<br/>Prevalence of obesity in Reception = 8.1%<br/>Similar to England (= 9.3%)
Obese_Reception,E02005244,10.931174089,MSOA: E02005244<br/>Prevalence of obesity in Reception = 10.9%<br/>Similar to England (= 9.3%)
Obese_Reception,E02005245,9.0128755364,MSOA: E02005245<br/>Prevalence of obesity in Reception = 9%<br/>Similar to England (= 9.3%)
Obese_Reception,E02005246,7.7777777777,MSOA: E02005246<br/>Prevalence of obesity in Reception = 7.8%<br/>Similar to England (= 9.3%)
Obese_Reception,E02005247,5,MSOA: E02005247<br/>Prevalence of obesity in Reception = 5%<br/>Better than England (= 9.3%)
Obese_Reception,E02005248,12.3893805309,MSOA: E02005248<br/>Prevalence of obesity in Reception = 12.4%<br/>Similar to England (= 9.3%)
Obese_Reception,E02005249,11.5789473684,MSOA: E02005249<br/>Prevalence of obesity in Reception = 11.6%<br/>Similar to England (= 9.3%)
Obese_Reception,E02005250,10.4347826086,MSOA: E02005250<br/>Prevalence of obesity in Reception = 10.4%<br/>Similar to England (= 9.3%)
Obese_Reception,E02005251,8.9655172413,MSOA: E02005251<br/>Prevalence of obesity in Reception = 9%<br/>Similar to England (= 9.3%)
Obese_Reception,E02005252,8.4905660377,MSOA: E02005252<br/>Prevalence of obesity in Reception = 8.5%<br/>Similar to England (= 9.3%)
Obese_Reception,E02005270,6.6225165562,MSOA: E02005270<br/>Prevalence of obesity in Reception = 6.6%<br/>Similar to England (= 9.3%)
Obese_Reception,E02005271,8.8709677419,MSOA: E02005271<br/>Prevalence of obesity in Reception = 8.9%<br/>Similar to England (= 9.3%)
Obese_Reception,E02005272,12.5954198473,MSOA: E02005272<br/>Prevalence of obesity in Reception = 12.6%<br/>Similar to England (= 9.3%)
Obese_Reception,E02005273,8.6330935251,MSOA: E02005273<br/>Prevalence of obesity in Reception = 8.6%<br/>Similar to England (= 9.3%)
Obese_Reception,E02005274,5.9171597633,MSOA: E02005274<br/>Prevalence of obesity in Reception = 5.9%<br/>Similar to England (= 9.3%)
Obese_Reception,E02005275,7.2222222222,MSOA: E02005275<br/>Prevalence of obesity in Reception = 7.2%<br/>Similar to England (= 9.3%)
Obese_Reception,E02005276,7.3929961089,MSOA: E02005276<br/>Prevalence of obesity in Reception = 7.4%<br/>Similar to England (= 9.3%)
Obese_Reception,E02005277,4.6728971962,MSOA: E02005277<br/>Prevalence of obesity in Reception = 4.7%<br/>Better than England (= 9.3%)
Obese_Reception,E02005278,5.1792828685,MSOA: E02005278<br/>Prevalence of obesity in Reception = 5.2%<br/>Better than England (= 9.3%)
Obese_Reception,E02005279,9.2731829573,MSOA: E02005279<br/>Prevalence of obesity in Reception = 9.3%<br/>Similar to England (= 9.3%)
Obese_Reception,E02005280,11.0609480812,MSOA: E02005280<br/>Prevalence of obesity in Reception = 11.1%<br/>Similar to England (= 9.3%)
Obese_Reception,E02005281,9.7142857142,MSOA: E02005281<br/>Prevalence of obesity in Reception = 9.7%<br/>Similar to England (= 9.3%)
Obese_Reception,E02005284,7.8534031413,MSOA: E02005284<br/>Prevalence of obesity in Reception = 7.9%<br/>Similar to England (= 9.3%)
Obese_Reception,E02005285,5.5276381909,MSOA: E02005285<br/>Prevalence of obesity in Reception = 5.5%<br/>Similar to England (= 9.3%)
Obese_Reception,E02005286,9.6256684491,MSOA: E02005286<br/>Prevalence of obesity in Reception = 9.6%<br/>Similar to England (= 9.3%)
Obese_Reception,E02006884,8.1720430107,MSOA: E02006884<br/>Prevalence of obesity in Reception = 8.2%<br/>Similar to England (= 9.3%)
Excess_Year6,E02002615,35.27696793,MSOA: E02002615<br/>Prevalence of excess weight in Year 6 = 35.3%<br/>Similar to England (= 33.9%)
Excess_Year6,E02002616,30.894308943,MSOA: E02002616<br/>Prevalence of excess weight in Year 6 = 30.9%<br/>Similar to England (= 33.9%)
Excess_Year6,E02002617,36.0082304526,MSOA: E02002617<br/>Prevalence of excess weight in Year 6 = 36%<br/>Similar to England (= 33.9%)
Excess_Year6,E02002618,31.2,MSOA: E02002618<br/>Prevalence of excess weight in Year 6 = 31.2%<br/>Similar to England (= 33.9%)
Excess_Year6,E02002619,38.0710659898,MSOA: E02002619<br/>Prevalence of excess weight in Year 6 = 38.1%<br/>Similar to England (= 33.9%)
Excess_Year6,E02002620,33.9130434782,MSOA: E02002620<br/>Prevalence of excess weight in Year 6 = 33.9%<br/>Similar to England (= 33.9%)
Excess_Year6,E02002621,32.4324324324,MSOA: E02002621<br/>Prevalence of excess weight in Year 6 = 32.4%<br/>Similar to England (= 33.9%)
Excess_Year6,E02002622,36.1423220973,MSOA: E02002622<br/>Prevalence of excess weight in Year 6 = 36.1%<br/>Similar to England (= 33.9%)
Excess_Year6,E02002623,35.9173126614,MSOA: E02002623<br/>Prevalence of excess weight in Year 6 = 35.9%<br/>Similar to England (= 33.9%)
Excess_Year6,E02002624,28.5714285714,MSOA: E02002624<br/>Prevalence of excess weight in Year 6 = 28.6%<br/>Similar to England (= 33.9%)
Excess_Year6,E02002625,33.8823529411,MSOA: E02002625<br/>Prevalence of excess weight in Year 6 = 33.9%<br/>Similar to England (= 33.9%)
Excess_Year6,E02002626,34.7826086956,MSOA: E02002626<br/>Prevalence of excess weight in Year 6 = 34.8%<br/>Similar to England (= 33.9%)
Excess_Year6,E02002627,36.9369369369,MSOA: E02002627<br/>Prevalence of excess weight in Year 6 = 36.9%<br/>Similar to England (= 33.9%)
Excess_Year6,E02002628,35.7142857142,MSOA: E02002628<br/>Prevalence of excess weight in Year 6 = 35.7%<br/>Similar to England (= 33.9%)
Excess_Year6,E02002629,30.894308943,MSOA: E02002629<br/>Prevalence of excess weight in Year 6 = 30.9%<br/>Similar to England (= 33.9%)
Excess_Year6,E02002630,29.5,MSOA: E02002630<br/>Prevalence of excess weight in Year 6 = 29.5%<br/>Similar to England (= 33.9%)
Excess_Year6,E02002631,29.1970802919,MSOA: E02002631<br/>Prevalence of excess weight in Year 6 = 29.2%<br/>Similar to England (= 33.9%)
Excess_Year6,E02002632,28.8343558282,MSOA: E02002632<br/>Prevalence of excess weight in Year 6 = 28.8%<br/>Similar to England (= 33.9%)
Excess_Year6,E02005176,33.676975945,MSOA: E02005176<br/>Prevalence of excess weight in Year 6 = 33.7%<br/>Similar to England (= 33.9%)
Excess_Year6,E02005177,42.03539823,MSOA: E02005177<br/>Prevalence of excess weight in Year 6 = 42%<br/>Worse than England (= 33.9%)
Excess_Year6,E02005178,44.2307692307,MSOA: E02005178<br/>Prevalence of excess weight in Year 6 = 44.2%<br/>Worse than England (= 33.9%)
Excess_Year6,E02005179,37.3770491803,MSOA: E02005179<br/>Prevalence of excess weight in Year 6 = 37.4%<br/>Similar to England (= 33.9%)
Excess_Year6,E02005180,28.7037037037,MSOA: E02005180<br/>Prevalence of excess weight in Year 6 = 28.7%<br/>Similar to England (= 33.9%)
Excess_Year6,E02005181,36.8932038834,MSOA: E02005181<br/>Prevalence of excess weight in Year 6 = 36.9%<br/>Similar to England (= 33.9%)
Excess_Year6,E02005182,37.6744186046,MSOA: E02005182<br/>Prevalence of excess weight in Year 6 = 37.7%<br/>Similar to England (= 33.9%)
Excess_Year6,E02005183,30.7291666666,MSOA: E02005183<br/>Prevalence of excess weight in Year 6 = 30.7%<br/>Similar to England (= 33.9%)
Excess_Year6,E02005184,25.3846153846,MSOA: E02005184<br/>Prevalence of excess weight in Year 6 = 25.4%<br/>Better than England (= 33.9%)
Excess_Year6,E02005185,36.8098159509,MSOA: E02005185<br/>Prevalence of excess weight in Year 6 = 36.8%<br/>Similar to England (= 33.9%)
Excess_Year6,E02005186,35.359116022,MSOA: E02005186<br/>Prevalence of excess weight in Year 6 = 35.4%<br/>Similar to England (= 33.9%)
Excess_Year6,E02006881,29.7935103244,MSOA: E02006881<br/>Prevalence of excess weight in Year 6 = 29.8%<br/>Similar to England (= 33.9%)
Excess_Year6,E02005212,34.6994535519,MSOA: E02005212<br/>Prevalence of excess weight in Year 6 = 34.7%<br/>Similar to England (= 33.9%)
Excess_Year6,E02005213,33.734939759,MSOA: E02005213<br/>Prevalence of excess weight in Year 6 = 33.7%<br/>Similar to England (= 33.9%)
Excess_Year6,E02005214,30,MSOA: E02005214<br/>Prevalence of excess weight in Year 6 = 30%<br/>Similar to England (= 33.9%)
Excess_Year6,E02005215,40.4545454545,MSOA: E02005215<br/>Prevalence of excess weight in Year 6 = 40.5%<br/>Worse than England (= 33.9%)
Excess_Year6,E02005216,41.237113402,MSOA: E02005216<br/>Prevalence of excess weight in Year 6 = 41.2%<br/>Worse than England (= 33.9%)
Excess_Year6,E02005217,36.8715083798,MSOA: E02005217<br/>Prevalence of excess weight in Year 6 = 36.9%<br/>Similar to England (= 33.9%)
Excess_Year6,E02005218,37.3333333333,MSOA: E02005218<br/>Prevalence of excess weight in Year 6 = 37.3%<br/>Similar to England (= 33.9%)
Excess_Year6,E02005219,33.5968379446,MSOA: E02005219<br/>Prevalence of excess weight in Year 6 = 33.6%<br/>Similar to England (= 33.9%)
Excess_Year6,E02005220,29.4117647058,MSOA: E02005220<br/>Prevalence of excess weight in Year 6 = 29.4%<br/>Similar to England (= 33.9%)
Excess_Year6,E02005240,31.4814814814,MSOA: E02005240<br/>Prevalence of excess weight in Year 6 = 31.5%<br/>Similar to England (= 33.9%)
Excess_Year6,E02005241,38.4615384615,MSOA: E02005241<br/>Prevalence of excess weight in Year 6 = 38.5%<br/>Similar to England (= 33.9%)
Excess_Year6,E02005242,28.1914893617,MSOA: E02005242<br/>Prevalence of excess weight in Year 6 = 28.2%<br/>Similar to England (= 33.9%)
Excess_Year6,E02005243,35.4330708661,MSOA: E02005243<br/>Prevalence of excess weight in Year 6 = 35.4%<br/>Similar to England (= 33.9%)
Excess_Year6,E02005244,35.1111111111,MSOA: E02005244<br/>Prevalence of excess weight in Year 6 = 35.1%<br/>Similar to England (= 33.9%)
Excess_Year6,E02005245,34.0659340659,MSOA: E02005245<br/>Prevalence of excess weight in Year 6 = 34.1%<br/>Similar to England (= 33.9%)
Excess_Year6,E02005246,36.9047619047,MSOA: E02005246<br/>Prevalence of excess weight in Year 6 = 36.9%<br/>Similar to England (= 33.9%)
Excess_Year6,E02005247,28.6195286195,MSOA: E02005247<br/>Prevalence of excess weight in Year 6 = 28.6%<br/>Similar to England (= 33.9%)
Excess_Year6,E02005248,41.5384615384,MSOA: E02005248<br/>Prevalence of excess weight in Year 6 = 41.5%<br/>Worse than England (= 33.9%)
Excess_Year6,E02005249,41.3965087281,MSOA: E02005249<br/>Prevalence of excess weight in Year 6 = 41.4%<br/>Worse than England (= 33.9%)
Excess_Year6,E02005250,40,MSOA: E02005250<br/>Prevalence of excess weight in Year 6 = 40%<br/>Worse than England (= 33.9%)
Excess_Year6,E02005251,36.5671641791,MSOA: E02005251<br/>Prevalence of excess weight in Year 6 = 36.6%<br/>Similar to England (= 33.9%)
Excess_Year6,E02005252,36.074270557,MSOA: E02005252<br/>Prevalence of excess weight in Year 6 = 36.1%<br/>Similar to England (= 33.9%)
Excess_Year6,E02005270,33.6956521739,MSOA: E02005270<br/>Prevalence of excess weight in Year 6 = 33.7%<br/>Similar to England (= 33.9%)
Excess_Year6,E02005271,26.1603375527,MSOA: E02005271<br/>Prevalence of excess weight in Year 6 = 26.2%<br/>Better than England (= 33.9%)
Excess_Year6,E02005272,34.188034188,MSOA: E02005272<br/>Prevalence of excess weight in Year 6 = 34.2%<br/>Similar to England (= 33.9%)
Excess_Year6,E02005273,32.8767123287,MSOA: E02005273<br/>Prevalence of excess weight in Year 6 = 32.9%<br/>Similar to England (= 33.9%)
Excess_Year6,E02005274,27.0935960591,MSOA: E02005274<br/>Prevalence of excess weight in Year 6 = 27.1%<br/>Better than England (= 33.9%)
Excess_Year6,E02005275,33.1428571428,MSOA: E02005275<br/>Prevalence of excess weight in Year 6 = 33.1%<br/>Similar to England (= 33.9%)
Excess_Year6,E02005276,23.6947791164,MSOA: E02005276<br/>Prevalence of excess weight in Year 6 = 23.7%<br/>Better than England (= 33.9%)
Excess_Year6,E02005277,23.2974910394,MSOA: E02005277<br/>Prevalence of excess weight in Year 6 = 23.3%<br/>Better than England (= 33.9%)
Excess_Year6,E02005278,27.9151943462,MSOA: E02005278<br/>Prevalence of excess weight in Year 6 = 27.9%<br/>Better than England (= 33.9%)
